GEOID,NAME,state,county,tract,total_population,median_household_income,total_housing_units,pct_white,pct_hs_or_above
51710004400,"Census Tract 44, Norfolk city, Virginia",51,710,004400,1537,51071.0,596,7.937540663630449,86.94835680751174
51125950300,"Census Tract 9503, Nelson County, Virginia",51,125,950300,4619,59500.0,2559,77.31110630006495,86.15611192930781
51057950800,"Census Tract 9508, Essex County, Virginia",51,057,950800,3757,65804.0,1992,64.09369177535268,83.71059013742926
51057950600,"Census Tract 9506, Essex County, Virginia",51,057,950600,3612,53953.0,1761,50.99667774086378,79.51310861423221
51057950700,"Census Tract 9507, Essex County, Virginia",51,057,950700,3667,37500.0,2094,51.24079629124625,85.17409210033695
51041100924,"Census Tract 1009.24, Chesterfield County, Virginia",51,041,100924,5004,112137.0,1803,85.23181454836131,97.56023177798109
51041100932,"Census Tract 1009.32, Chesterfield County, Virginia",51,041,100932,3685,105494.0,1247,77.74762550881954,96.18780096308186
51041101008,"Census Tract 1010.08, Chesterfield County, Virginia",51,041,101008,5128,132417.0,1679,81.57176287051482,99.48470209339774
51041100403,"Census Tract 1004.03, Chesterfield County, Virginia",51,041,100403,6234,75625.0,2924,63.41033044594161,92.52767527675276
51041100806,"Census Tract 1008.06, Chesterfield County, Virginia",51,041,100806,4032,47743.0,1555,42.336309523809526,80.09357720119098
51041100807,"Census Tract 1008.07, Chesterfield County, Virginia",51,041,100807,1676,65481.0,689,54.832935560859184,87.12121212121212
51041100923,"Census Tract 1009.23, Chesterfield County, Virginia",51,041,100923,2468,70489.0,1160,61.709886547812,90.56893900563814
51143011100,"Census Tract 111, Pittsylvania County, Virginia",51,143,011100,2909,38346.0,1425,52.18288071502234,88.67403314917127
51143010900,"Census Tract 109, Pittsylvania County, Virginia",51,143,010900,2643,52083.0,1364,90.27620128641695,82.7552031714569
51143010300,"Census Tract 103, Pittsylvania County, Virginia",51,143,010300,3964,43373.0,2560,79.43995963673058,82.4767161090031
51143011300,"Census Tract 113, Pittsylvania County, Virginia",51,143,011300,6424,49829.0,2960,80.10585305105853,90.89383130507763
51143010200,"Census Tract 102, Pittsylvania County, Virginia",51,143,010200,4320,43132.0,2295,77.52314814814815,82.7518747962178
51143010400,"Census Tract 104, Pittsylvania County, Virginia",51,143,010400,3932,48929.0,2133,76.34791454730417,74.73831123517097
51143010600,"Census Tract 106, Pittsylvania County, Virginia",51,143,010600,2970,35646.0,1673,67.3063973063973,80.05237887385421
51143010500,"Census Tract 105, Pittsylvania County, Virginia",51,143,010500,4870,48690.0,2424,59.856262833675565,83.36111111111111
51143010100,"Census Tract 101, Pittsylvania County, Virginia",51,143,010100,3872,38875.0,2218,80.0103305785124,67.96407185628742
51143011400,"Census Tract 114, Pittsylvania County, Virginia",51,143,011400,3971,48568.0,1937,64.01410224124906,85.84872777971418
51143010700,"Census Tract 107, Pittsylvania County, Virginia",51,143,010700,1603,48107.0,1004,51.96506550218341,71.82410423452768
51143011200,"Census Tract 112, Pittsylvania County, Virginia",51,143,011200,2254,32314.0,1200,77.7284826974268,85.08158508158508
51790000100,"Census Tract 1, Staunton city, Virginia",51,790,000100,1023,41667.0,732,90.42033235581623,95.0363196125908
51790000200,"Census Tract 2, Staunton city, Virginia",51,790,000200,3379,34271.0,2006,74.90381769754364,85.47463175122749
51175200500,"Census Tract 2005, Southampton County, Virginia",51,175,200500,3704,61774.0,1741,63.98488120950324,84.20273769885313
51091970100,"Census Tract 9701, Highland County, Virginia",51,091,970100,2214,46147.0,2039,99.50316169828365,86.89138576779027
51073100100,"Census Tract 1001, Gloucester County, Virginia",51,073,100100,7564,75397.0,3267,85.9730301427816,90.62949640287769
51073100400,"Census Tract 1004, Gloucester County, Virginia",51,073,100400,1445,58250.0,688,90.65743944636678,90.78590785907859
51073100500,"Census Tract 1005, Gloucester County, Virginia",51,073,100500,4103,67401.0,1773,93.32195954179868,84.96113551875634
51510200900,"Census Tract 2009, Alexandria city, Virginia",51,510,200900,5238,191375.0,1912,88.0679648720886,97.43521239647342
51510201300,"Census Tract 2013, Alexandria city, Virginia",51,510,201300,4007,155467.0,1979,84.0279510856002,98.28873677660238
51510201400,"Census Tract 2014, Alexandria city, Virginia",51,510,201400,4654,148472.0,2107,88.09626128061882,96.45226420536487
51510201100,"Census Tract 2011, Alexandria city, Virginia",51,510,201100,3412,143077.0,1176,75.26377491207504,92.85387081997251
51510201000,"Census Tract 2010, Alexandria city, Virginia",51,510,201000,2727,100955.0,1981,84.78181151448479,99.78595890410958
51590000300,"Census Tract 3, Danville city, Virginia",51,590,000300,2840,30786.0,1868,22.359154929577464,76.02836879432624
51590000800,"Census Tract 8, Danville city, Virginia",51,590,000800,2676,41767.0,1363,58.66965620328849,93.75655823714585
51590001100,"Census Tract 11, Danville city, Virginia",51,590,001100,1387,30938.0,727,32.299927901946646,77.67756482525367
51590000100,"Census Tract 1, Danville city, Virginia",51,590,000100,5543,43801.0,2864,41.38553130073967,90.02964160603611
51590000200,"Census Tract 2, Danville city, Virginia",51,590,000200,4100,31162.0,2072,45.07317073170732,76.20152469340404
51650010104,"Census Tract 101.04, Hampton city, Virginia",51,650,010104,6154,60167.0,2498,42.23269418264544,91.48051948051949
51650011200,"Census Tract 112, Hampton city, Virginia",51,650,011200,2714,49833.0,1371,61.05379513633014,94.59320288362512
51009010200,"Census Tract 102, Amherst County, Virginia",51,009,010200,7328,56337.0,3016,77.49727074235808,84.96510468594217
51009010503,"Census Tract 105.03, Amherst County, Virginia",51,009,010503,2452,38935.0,1059,71.85970636215335,82.25214198286413
51009010504,"Census Tract 105.04, Amherst County, Virginia",51,009,010504,3753,33910.0,1793,70.50359712230215,86.24823695345557
51009010502,"Census Tract 105.02, Amherst County, Virginia",51,009,010502,507,45227.0,182,81.26232741617358,75.0
51009010600,"Census Tract 106, Amherst County, Virginia",51,009,010600,3219,41205.0,1237,68.93445169307239,83.05004721435316
51009010300,"Census Tract 103, Amherst County, Virginia",51,009,010300,3369,64417.0,1469,86.1086375779163,92.616899097621
51009010401,"Census Tract 104.01, Amherst County, Virginia",51,009,010401,3254,47475.0,1451,74.67732022126613,84.25681618293756
51009010402,"Census Tract 104.02, Amherst County, Virginia",51,009,010402,3327,53598.0,1343,75.92425608656447,81.24452234881683
51087200801,"Census Tract 2008.01, Henrico County, Virginia",51,087,200801,3364,56118.0,1634,60.523186682520816,93.57170026626093
51087200123,"Census Tract 2001.23, Henrico County, Virginia",51,087,200123,3619,57375.0,1439,61.53633600442111,92.65103697024347
51087200124,"Census Tract 2001.24, Henrico County, Virginia",51,087,200124,4711,77121.0,2173,84.31330927616217,95.64144736842105
51087200406,"Census Tract 2004.06, Henrico County, Virginia",51,087,200406,10154,89417.0,4153,70.82922986015363,94.62162162162161
51087200412,"Census Tract 2004.12, Henrico County, Virginia",51,087,200412,2274,38179.0,1114,39.138082673702726,84.76190476190476
51087200700,"Census Tract 2007, Henrico County, Virginia",51,087,200700,3762,46994.0,1901,66.50717703349282,87.17855849329953
51087200805,"Census Tract 2008.05, Henrico County, Virginia",51,087,200805,3497,30129.0,1601,7.463540177294823,76.63873829472647
51087201601,"Census Tract 2016.01, Henrico County, Virginia",51,087,201601,3209,82992.0,1336,72.5459644749143,89.72907399919127
51087201602,"Census Tract 2016.02, Henrico County, Virginia",51,087,201602,5303,82766.0,2180,52.81915896662267,92.76951187679458
51087200121,"Census Tract 2001.21, Henrico County, Virginia",51,087,200121,7066,109705.0,2739,76.80441551089726,98.6904031102926
51087200125,"Census Tract 2001.25, Henrico County, Virginia",51,087,200125,3936,62404.0,1866,44.613821138211385,90.11477230655312
51087200502,"Census Tract 2005.02, Henrico County, Virginia",51,087,200502,2195,71000.0,941,86.74259681093393,86.18181818181819
51087200904,"Census Tract 2009.04, Henrico County, Virginia",51,087,200904,6539,83281.0,2753,35.6629454044961,95.89142963376092
51087201001,"Census Tract 2010.01, Henrico County, Virginia",51,087,201001,7007,71662.0,2623,11.50278293135436,93.26943556975506
51087200122,"Census Tract 2001.22, Henrico County, Virginia",51,087,200122,4787,130185.0,1638,78.17004386881136,96.7885532591415
51087200201,"Census Tract 2002.01, Henrico County, Virginia",51,087,200201,2754,99358.0,1145,91.35802469135803,97.50636132315522
51087200301,"Census Tract 2003.01, Henrico County, Virginia",51,087,200301,1373,90375.0,699,90.38601602330662,96.08177172061329
51087200411,"Census Tract 2004.11, Henrico County, Virginia",51,087,200411,5017,56071.0,2597,51.40522224436914,89.98902907295665
51087201101,"Census Tract 2011.01, Henrico County, Virginia",51,087,201101,6585,37026.0,3157,15.034168564920272,82.98429319371728
51087201102,"Census Tract 2011.02, Henrico County, Virginia",51,087,201102,4466,49808.0,1927,29.87012987012987,86.11764705882354
51003010201,"Census Tract 102.01, Albemarle County, Virginia",51,003,010201,4737,81169.0,1909,84.20941524171417,94.51761102603369
51003010202,"Census Tract 102.02, Albemarle County, Virginia",51,003,010202,3130,122045.0,1362,92.74760383386581,95.90669014084507
51003010401,"Census Tract 104.01, Albemarle County, Virginia",51,003,010401,4139,78808.0,2105,89.58685672867843,90.20368574199806
51003010402,"Census Tract 104.02, Albemarle County, Virginia",51,003,010402,2935,105809.0,1448,91.5502555366269,90.22015241320915
51003010601,"Census Tract 106.01, Albemarle County, Virginia",51,003,010601,6579,59781.0,2885,71.46982824137407,90.76433121019109
51003010602,"Census Tract 106.02, Albemarle County, Virginia",51,003,010602,4070,95282.0,1890,84.4963144963145,96.40718562874252
51003011201,"Census Tract 112.01, Albemarle County, Virginia",51,003,011201,3940,76184.0,1937,93.2233502538071,92.96022527279128
51003011202,"Census Tract 112.02, Albemarle County, Virginia",51,003,011202,3466,121910.0,1492,90.39238315060588,95.03712387651426
51003011301,"Census Tract 113.01, Albemarle County, Virginia",51,003,011301,5755,73315.0,2370,83.63162467419635,84.29110272908808
51003011302,"Census Tract 113.02, Albemarle County, Virginia",51,003,011302,4833,60659.0,1671,71.09455824539623,82.00677392040645
51003011303,"Census Tract 113.03, Albemarle County, Virginia",51,003,011303,3833,81726.0,1558,78.7894599530394,90.8506075768406
51007930100,"Census Tract 9301, Amelia County, Virginia",51,007,930100,6877,54611.0,2990,76.93761814744802,82.57075973611407
51810043002,"Census Tract 430.02, Virginia Beach city, Virginia",51,810,043002,4086,145114.0,1509,86.5394028389623,94.83848314606742
51810043400,"Census Tract 434, Virginia Beach city, Virginia",51,810,043400,2040,112415.0,1462,95.93137254901961,99.22711058263971
51810044200,"Census Tract 442, Virginia Beach city, Virginia",51,810,044200,7163,53381.0,3216,59.08139047884965,83.89563652721547
51810040402,"Census Tract 404.02, Virginia Beach city, Virginia",51,810,040402,7631,46659.0,3605,24.059756257371248,83.9414553700268
51810042600,"Census Tract 426, Virginia Beach city, Virginia",51,810,042600,2867,65602.0,1143,70.4220439483781,84.01598401598402
51810044402,"Census Tract 444.02, Virginia Beach city, Virginia",51,810,044402,5825,75275.0,2514,77.06437768240343,93.49653808110781
51810045406,"Census Tract 454.06, Virginia Beach city, Virginia",51,810,045406,9488,59228.0,3396,37.47892074198988,87.66912142490152
51810045407,"Census Tract 454.07, Virginia Beach city, Virginia",51,810,045407,4784,75774.0,1575,68.70819397993311,89.11238825031928
51810045415,"Census Tract 454.15, Virginia Beach city, Virginia",51,810,045415,1991,76375.0,651,63.78704168759417,89.25104022191401
51810045808,"Census Tract 458.08, Virginia Beach city, Virginia",51,810,045808,2807,76250.0,1091,56.78660491628072,91.11229377328365
51810046207,"Census Tract 462.07, Virginia Beach city, Virginia",51,810,046207,7612,71472.0,2647,58.236994219653184,95.71743929359823
51810046211,"Census Tract 462.11, Virginia Beach city, Virginia",51,810,046211,3173,93696.0,1123,76.33154743145289,93.67842418689877
51810046217,"Census Tract 462.17, Virginia Beach city, Virginia",51,810,046217,5655,99634.0,1842,49.195402298850574,94.33143477081639
51810041004,"Census Tract 410.04, Virginia Beach city, Virginia",51,810,041004,4266,65185.0,1461,70.30004688232536,81.3986013986014
51810042201,"Census Tract 422.01, Virginia Beach city, Virginia",51,810,042201,3689,89954.0,1467,86.60883708322038,96.1523953225198
51810042802,"Census Tract 428.02, Virginia Beach city, Virginia",51,810,042802,4721,51406.0,2112,47.80766786697734,93.38977531748615
51810045200,"Census Tract 452, Virginia Beach city, Virginia",51,810,045200,4070,54527.0,928,72.40786240786241,96.9298245614035
51810045408,"Census Tract 454.08, Virginia Beach city, Virginia",51,810,045408,6188,55583.0,2412,75.21008403361344,90.28220858895706
51810040802,"Census Tract 408.02, Virginia Beach city, Virginia",51,810,040802,4891,79128.0,1850,57.82048660805561,91.43606175356831
51810041600,"Census Tract 416, Virginia Beach city, Virginia",51,810,041600,3536,87869.0,1449,85.6052036199095,95.70297776102525
51810042000,"Census Tract 420, Virginia Beach city, Virginia",51,810,042000,3439,159521.0,1277,93.07938354172724,98.20554649265905
51153901005,"Census Tract 9010.05, Prince William County, Virginia",51,153,901005,6130,170590.0,1703,57.60195758564437,96.81263858093126
51153901100,"Census Tract 9011, Prince William County, Virginia",51,153,901100,5664,63190.0,1377,67.17867231638418,95.71428571428572
51153900901,"Census Tract 9009.01, Prince William County, Virginia",51,153,900901,5761,47301.0,2087,42.909217149800384,76.31048387096774
51153901209,"Census Tract 9012.09, Prince William County, Virginia",51,153,901209,6675,100395.0,2048,53.033707865168545,86.87113857016769
51153901212,"Census Tract 9012.12, Prince William County, Virginia",51,153,901212,8654,98304.0,2345,43.91033048301364,82.44920993227991
51153901221,"Census Tract 9012.21, Prince William County, Virginia",51,153,901221,4868,87701.0,2121,57.47740345110929,93.14179796107507
51153900600,"Census Tract 9006, Prince William County, Virginia",51,153,900600,8119,55444.0,2392,57.0020938539229,69.28104575163398
51153900404,"Census Tract 9004.04, Prince William County, Virginia",51,153,900404,6036,64435.0,1787,48.60834990059642,79.22008547008546
51153901222,"Census Tract 9012.22, Prince William County, Virginia",51,153,901222,2695,97652.0,874,70.35250463821893,93.8394523957685
51153901403,"Census Tract 9014.03, Prince William County, Virginia",51,153,901403,6418,63180.0,2680,52.82019320660641,86.85267857142858
51153901702,"Census Tract 9017.02, Prince William County, Virginia",51,153,901702,4659,86875.0,1126,65.1212706589397,62.8294961628295
51059420300,"Census Tract 4203, Fairfax County, Virginia",51,059,420300,6186,139250.0,2130,67.4426123504688,90.59891998036328
51059421400,"Census Tract 4214, Fairfax County, Virginia",51,059,421400,9151,73411.0,3019,43.809419735548026,72.80239099859352
51109950100,"Census Tract 9501, Louisa County, Virginia",51,109,950100,7149,68979.0,4243,77.63323541754092,86.37293177170477
51109950300,"Census Tract 9503, Louisa County, Virginia",51,109,950300,10225,61891.0,4417,85.75061124694376,85.17792098627066
51109950500,"Census Tract 9505, Louisa County, Virginia",51,109,950500,5759,56383.0,2793,82.47959715228338,86.58885183420676
51109950400,"Census Tract 9504, Louisa County, Virginia",51,109,950400,2949,58810.0,1238,65.68328246863344,83.24849606663581
51115951400,"Census Tract 9514, Mathews County, Virginia",51,115,951400,4085,69182.0,2846,83.40269277845778,86.24338624338624
51115951300,"Census Tract 9513, Mathews County, Virginia",51,115,951300,4711,58469.0,2899,88.83464232646996,94.467382328654
51041100600,"Census Tract 1006, Chesterfield County, Virginia",51,041,100600,2882,50694.0,568,8.95211658570437,92.82296650717703
51041100814,"Census Tract 1008.14, Chesterfield County, Virginia",51,041,100814,3760,68906.0,1305,63.696808510638306,80.63241106719367
51041100902,"Census Tract 1009.02, Chesterfield County, Virginia",51,041,100902,3860,91250.0,1604,91.6839378238342,96.22905027932961
51041100921,"Census Tract 1009.21, Chesterfield County, Virginia",51,041,100921,6787,67203.0,2735,68.17445115662295,95.64440473531383
51041100915,"Census Tract 1009.15, Chesterfield County, Virginia",51,041,100915,3923,59884.0,1852,76.59954116747387,94.4424778761062
51041100919,"Census Tract 1009.19, Chesterfield County, Virginia",51,041,100919,7501,84076.0,2741,66.92441007865618,91.01691619677231
51041100928,"Census Tract 1009.28, Chesterfield County, Virginia",51,041,100928,6052,68866.0,2855,73.61202908129543,94.33227925079056
51041100106,"Census Tract 1001.06, Chesterfield County, Virginia",51,041,100106,3224,99695.0,1177,87.22084367245657,95.24907749077491
51041100107,"Census Tract 1001.07, Chesterfield County, Virginia",51,041,100107,2287,44737.0,1196,39.0030607783122,89.12891986062718
51041100208,"Census Tract 1002.08, Chesterfield County, Virginia",51,041,100208,2385,84342.0,1058,78.44863731656184,97.76
51041100407,"Census Tract 1004.07, Chesterfield County, Virginia",51,041,100407,3210,49758.0,1393,75.14018691588785,78.55100095328885
51041100506,"Census Tract 1005.06, Chesterfield County, Virginia",51,041,100506,6462,68800.0,2244,64.15970287836583,82.6075686884396
51009010100,"Census Tract 101, Amherst County, Virginia",51,009,010100,4673,57869.0,2617,86.21870318852986,86.39266870313801
51013103000,"Census Tract 1030, Arlington County, Virginia",51,013,103000,3375,140714.0,1779,91.73333333333333,99.62908011869436
51013100300,"Census Tract 1003, Arlington County, Virginia",51,013,100300,6535,216136.0,2141,89.67100229533283,99.52853598014887
51013100500,"Census Tract 1005, Arlington County, Virginia",51,013,100500,4697,220938.0,1741,85.65041515861188,98.81928501147918
51013100600,"Census Tract 1006, Arlington County, Virginia",51,013,100600,3270,143589.0,1342,81.07033639143731,96.83597002497918
51013100900,"Census Tract 1009, Arlington County, Virginia",51,013,100900,4142,150819.0,1655,77.5712216320618,96.38101741208604
51750010200,"Census Tract 102, Radford city, Virginia",51,750,010200,6900,50354.0,3403,92.30434782608695,87.09804695206155
51840000201,"Census Tract 2.01, Winchester city, Virginia",51,840,000201,3596,65744.0,1767,87.26362625139043,89.76219266424829
51840000301,"Census Tract 3.01, Winchester city, Virginia",51,840,000301,5018,47008.0,1853,77.2020725388601,80.24032042723631
51840000100,"Census Tract 1, Winchester city, Virginia",51,840,000100,7499,38750.0,2777,72.28963861848247,69.47390750954602
51840000202,"Census Tract 2.02, Winchester city, Virginia",51,840,000202,5800,82389.0,2859,87.06896551724138,96.91232814965066
51840000302,"Census Tract 3.02, Winchester city, Virginia",51,840,000302,5876,52640.0,2640,82.87950987066031,81.87599364069952
51045050100,"Census Tract 501, Craig County, Virginia",51,045,050100,5113,55484.0,2883,99.5892822217876,92.51022494887525
51107611024,"Census Tract 6110.24, Loudoun County, Virginia",51,107,611024,10424,229033.0,2988,67.93937068303913,98.06094182825484
51107611025,"Census Tract 6110.25, Loudoun County, Virginia",51,107,611025,13003,161458.0,4235,47.88125817119126,96.06811920861507
51107611206,"Census Tract 6112.06, Loudoun County, Virginia",51,107,611206,3899,125977.0,1592,76.99410105155168,97.05987809250628
51107611207,"Census Tract 6112.07, Loudoun County, Virginia",51,107,611207,4213,152025.0,1518,69.35675290766675,95.33101045296168
51107611208,"Census Tract 6112.08, Loudoun County, Virginia",51,107,611208,4481,187778.0,1393,68.42222718143272,98.1407218374043
51107611209,"Census Tract 6112.09, Loudoun County, Virginia",51,107,611209,6630,157981.0,2205,73.80090497737557,95.44059622972381
51107611501,"Census Tract 6115.01, Loudoun County, Virginia",51,107,611501,3341,66678.0,1500,53.93594732116133,90.79925650557621
51107611502,"Census Tract 6115.02, Loudoun County, Virginia",51,107,611502,6330,106978.0,1999,57.09320695102685,78.02021129995407
51107611601,"Census Tract 6116.01, Loudoun County, Virginia",51,107,611601,4110,101220.0,1499,65.01216545012166,88.17451205510906
51107611602,"Census Tract 6116.02, Loudoun County, Virginia",51,107,611602,4340,68750.0,1360,54.40092165898618,72.05992509363296
51121020800,"Census Tract 208, Montgomery County, Virginia",51,121,020800,7095,53750.0,3288,95.91261451726568,89.86548737792519
51121020900,"Census Tract 209, Montgomery County, Virginia",51,121,020900,4858,71222.0,2186,93.94812680115274,92.3913043478261
51810046012,"Census Tract 460.12, Virginia Beach city, Virginia",51,810,046012,6923,64391.0,2975,59.64177379748664,93.30534688466638
51810040000,"Census Tract 400, Virginia Beach city, Virginia",51,810,040000,3608,64539.0,436,72.9490022172949,98.6529318541997
51810040200,"Census Tract 402, Virginia Beach city, Virginia",51,810,040200,5386,50739.0,2034,44.1329372447085,82.63371699390657
51059421800,"Census Tract 4218, Fairfax County, Virginia",51,059,421800,6623,78656.0,2524,43.575418994413404,89.4844890510949
51810043004,"Census Tract 430.04, Virginia Beach city, Virginia",51,810,043004,3808,80691.0,1826,92.14810924369748,97.94298087333092
51810044003,"Census Tract 440.03, Virginia Beach city, Virginia",51,810,044003,5429,89779.0,3391,86.16688156198194,96.67798254122212
51810044004,"Census Tract 440.04, Virginia Beach city, Virginia",51,810,044004,1994,44737.0,1469,86.40922768304915,93.91424619640387
51810045424,"Census Tract 454.24, Virginia Beach city, Virginia",51,810,045424,5620,129632.0,1967,83.07829181494661,98.79616963064295
51810045425,"Census Tract 454.25, Virginia Beach city, Virginia",51,810,045425,2791,86731.0,1018,87.10139734862057,95.42713567839196
51810045426,"Census Tract 454.26, Virginia Beach city, Virginia",51,810,045426,6515,108782.0,2206,79.04834996162703,94.40449438202248
51810045427,"Census Tract 454.27, Virginia Beach city, Virginia",51,810,045427,6288,89643.0,2334,77.11513994910942,97.96564195298373
51810045428,"Census Tract 454.28, Virginia Beach city, Virginia",51,810,045428,1396,68750.0,847,81.51862464183381,92.60249554367202
51059451602,"Census Tract 4516.02, Fairfax County, Virginia",51,059,451602,2674,65613.0,1149,58.30216903515333,90.2439024390244
51059416300,"Census Tract 4163, Fairfax County, Virginia",51,059,416300,1969,137931.0,806,89.58862366683596,94.90674318507891
51059421300,"Census Tract 4213, Fairfax County, Virginia",51,059,421300,3982,136806.0,1451,71.99899547965846,96.70983549177458
51059421500,"Census Tract 4215, Fairfax County, Virginia",51,059,421500,7340,55822.0,2449,58.555858310626704,66.00501939310975
51059421900,"Census Tract 4219, Fairfax County, Virginia",51,059,421900,3066,64904.0,775,59.4259621656882,98.4251968503937
51059430400,"Census Tract 4304, Fairfax County, Virginia",51,059,430400,7309,133926.0,2327,65.82295799699001,91.88358270137323
51059460300,"Census Tract 4603, Fairfax County, Virginia",51,059,460300,2961,205385.0,954,83.68794326241135,98.21522309711285
51059451900,"Census Tract 4519, Fairfax County, Virginia",51,059,451900,5399,95096.0,2374,59.15910353769217,88.08178638687113
51059452000,"Census Tract 4520, Fairfax County, Virginia",51,059,452000,3085,120682.0,1109,51.604538087520254,81.4782226132864
51760020700,"Census Tract 207, Richmond city, Virginia",51,760,020700,1177,30969.0,772,22.514868309260834,74.47916666666666
51760060700,"Census Tract 607, Richmond city, Virginia",51,760,060700,5739,28309.0,2128,10.141139571353893,77.33179324285302
51760071002,"Census Tract 710.02, Richmond city, Virginia",51,760,071002,4272,49464.0,1648,31.60112359550562,83.12080536912751
51760010300,"Census Tract 103, Richmond city, Virginia",51,760,010300,1601,25263.0,683,5.996252342286072,86.03960396039604
51760020900,"Census Tract 209, Richmond city, Virginia",51,760,020900,3084,34146.0,1614,15.402075226977951,76.71488567428838
51760021200,"Census Tract 212, Richmond city, Virginia",51,760,021200,1646,30114.0,704,17.679222357229648,75.27733755942948
51760030500,"Census Tract 305, Richmond city, Virginia",51,760,030500,4227,33060.0,2930,55.52401230186894,93.43936381709742
51760060900,"Census Tract 609, Richmond city, Virginia",51,760,060900,1489,27250.0,523,63.734049697783746,55.29531568228106
51760070400,"Census Tract 704, Richmond city, Virginia",51,760,070400,4038,81458.0,2038,79.47003467062902,96.78530424799081
51760040700,"Census Tract 407, Richmond city, Virginia",51,760,040700,2534,62232.0,1422,89.18705603788477,96.36608344549124
51760070900,"Census Tract 709, Richmond city, Virginia",51,760,070900,8360,33727.0,2841,27.751196172248804,70.63837189076361
51760010600,"Census Tract 106, Richmond city, Virginia",51,760,010600,2251,56442.0,930,25.099955575299866,87.83783783783784
51760041100,"Census Tract 411, Richmond city, Virginia",51,760,041100,3549,60265.0,1913,81.29050436742745,91.38139347563431
51760060800,"Census Tract 608, Richmond city, Virginia",51,760,060800,3655,27844.0,1296,24.84268125854993,65.4337899543379
51810045801,"Census Tract 458.01, Virginia Beach city, Virginia",51,810,045801,4448,70817.0,1743,72.25719424460432,93.03857008466603
51193010400,"Census Tract 104, Westmoreland County, Virginia",51,193,010400,5949,55047.0,3434,77.10539586485123,89.94096276112626
51195930700,"Census Tract 9307, Wise County, Virginia",51,195,930700,3410,41667.0,1286,80.9090909090909,78.25068332682545
51195930800,"Census Tract 9308, Wise County, Virginia",51,195,930800,2094,38867.0,994,97.32569245463229,77.52442996742671
51195930900,"Census Tract 9309, Wise County, Virginia",51,195,930900,3814,39730.0,1943,94.49396958573676,76.95716395864106
51195931000,"Census Tract 9310, Wise County, Virginia",51,195,931000,2368,34426.0,1011,98.90202702702703,60.11904761904761
51195931100,"Census Tract 9311, Wise County, Virginia",51,195,931100,2660,28019.0,1442,93.57142857142857,72.07505518763797
51195931200,"Census Tract 9312, Wise County, Virginia",51,195,931200,6765,44225.0,2706,82.74944567627495,71.72051381860646
51195931300,"Census Tract 9313, Wise County, Virginia",51,195,931300,3854,46214.0,1863,98.10586403736377,84.11525674178057
51195931400,"Census Tract 9314, Wise County, Virginia",51,195,931400,4742,46875.0,2005,95.48713622943905,84.33455028211085
51195931500,"Census Tract 9315, Wise County, Virginia",51,195,931500,4586,29353.0,2200,93.17488006977759,66.8856767411301
51195931600,"Census Tract 9316, Wise County, Virginia",51,195,931600,2641,34711.0,1468,96.74365770541462,67.93975255513716
51195931700,"Census Tract 9317, Wise County, Virginia",51,195,931700,2091,31477.0,1039,97.13055954088952,81.4453125
51197050100,"Census Tract 501, Wythe County, Virginia",51,197,050100,5044,47626.0,2730,92.38699444885012,82.81206753390535
51197050200,"Census Tract 502, Wythe County, Virginia",51,197,050200,7087,40974.0,3445,90.43318752645689,89.95102840352595
51197050301,"Census Tract 503.01, Wythe County, Virginia",51,197,050301,4561,51757.0,2117,94.05832054374041,86.73562519014298
51197050302,"Census Tract 503.02, Wythe County, Virginia",51,197,050302,3109,51738.0,1637,99.38887101962047,88.79528222409435
51197050401,"Census Tract 504.01, Wythe County, Virginia",51,197,050401,4044,43657.0,1947,96.93372898120673,81.81818181818183
51107611801,"Census Tract 6118.01, Loudoun County, Virginia",51,107,611801,8099,126970.0,2779,51.17915792073096,97.68231768231769
51107611802,"Census Tract 6118.02, Loudoun County, Virginia",51,107,611802,11895,148327.0,3591,44.94325346784363,97.07112970711297
51107611803,"Census Tract 6118.03, Loudoun County, Virginia",51,107,611803,6772,152969.0,2099,56.30537507383343,94.31093673369298
51107611804,"Census Tract 6118.04, Loudoun County, Virginia",51,107,611804,7583,157309.0,2602,45.48331794804167,96.6209501093222
51107611805,"Census Tract 6118.05, Loudoun County, Virginia",51,107,611805,4821,162500.0,1504,68.09790499896286,99.50756243404854
51107611806,"Census Tract 6118.06, Loudoun County, Virginia",51,107,611806,15743,173112.0,4606,48.83440259162802,95.74894514767932
51107611900,"Census Tract 6119, Loudoun County, Virginia",51,107,611900,10838,191012.0,3164,30.95589592175678,97.75022956841138
51810045603,"Census Tract 456.03, Virginia Beach city, Virginia",51,810,045603,1787,63661.0,1189,72.52378287632905,94.82758620689656
51810045604,"Census Tract 456.04, Virginia Beach city, Virginia",51,810,045604,6270,48169.0,3250,53.939393939393945,94.54931571495989
51810046014,"Census Tract 460.14, Virginia Beach city, Virginia",51,810,046014,4356,75060.0,1619,53.374655647382916,94.31515957446808
51810046015,"Census Tract 460.15, Virginia Beach city, Virginia",51,810,046015,5720,81502.0,1882,56.53846153846154,97.29874297940626
51810046016,"Census Tract 460.16, Virginia Beach city, Virginia",51,810,046016,4080,142153.0,1238,64.5343137254902,97.50766871165644
51810046220,"Census Tract 462.20, Virginia Beach city, Virginia",51,810,046220,5487,50700.0,2514,37.99890650628759,94.0554821664465
51810046221,"Census Tract 462.21, Virginia Beach city, Virginia",51,810,046221,4267,63256.0,1567,24.888680571830328,87.86813186813187
